area,date,num_postcodes,num_changes
SO,2006-09-01,18025,61
SO,2006-10-01,18021,56
SO,2006-11-01,18029,42
SO,2006-12-01,18033,4
SO,2007-01-01,18065,142
SO,2007-02-01,18073,40
SO,2007-03-01,18083,48
SO,2007-04-01,18114,79
SO,2007-05-01,18118,44
SO,2007-06-01,18143,25
SO,2007-07-01,18139,108
SO,2007-08-01,18138,41
SO,2007-09-01,18140,56
SO,2007-10-01,18140,42
SO,2007-11-01,18154,44
SO,2007-12-01,18170,16
SO,2008-01-01,18168,76
SO,2008-02-01,18178,48
SO,2008-03-01,18211,73
SO,2008-04-01,18233,60
SO,2008-05-01,18250,47
SO,2008-06-01,18125,215
SO,2008-07-01,18130,39
SO,2008-08-01,18125,55
SO,2008-09-01,18125,60
SO,2008-10-01,18137,36
SO,2008-11-01,18161,24
SO,2008-12-01,18141,72
SO,2009-01-01,18121,60
SO,2009-02-01,18096,71
SO,2009-03-01,18082,38
SO,2009-04-01,18079,49
SO,2009-05-01,18079,42
SO,2009-06-01,18085,52
SO,2009-07-01,18111,26
SO,2009-08-01,18089,62
SO,2009-09-01,18094,35
SO,2009-10-01,18093,27
SO,2009-11-01,18086,57
SO,2009-12-01,18088,20
SO,2010-01-01,18088,24
SO,2010-02-01,18095,45
SO,2010-03-01,18109,44
SO,2010-04-01,18130,21
SO,2010-05-01,18097,57
SO,2010-06-01,18119,22
SO,2010-07-01,18128,41
SO,2010-08-01,18114,58
SO,2010-09-01,18119,39
SO,2010-10-01,18126,35
SO,2010-11-01,18140,14
SO,2010-12-01,18118,44
SO,2011-01-01,18125,23
SO,2011-02-01,18126,45
SO,2011-03-01,18131,29
SO,2011-05-01,18124,93
SO,2011-06-01,18127,43
SO,2011-07-01,18122,45
SO,2011-08-01,18113,45
SO,2011-09-01,18114,21
SO,2011-10-01,18098,42
SO,2011-11-01,18111,35
SO,2011-12-01,18113,32
SO,2012-02-01,18100,49
SO,2012-03-01,18092,26
SO,2012-04-01,18092,28
SO,2012-05-01,18091,23
SO,2012-06-01,18063,42
SO,2012-07-01,18058,37
SO,2012-08-01,18053,15
SO,2012-09-01,18045,24
SO,2012-10-01,18048,29
SO,2012-11-01,18045,23
SO,2012-12-01,18042,21
SO,2013-01-01,18034,16
SO,2013-02-01,18039,33
SO,2013-03-01,18031,20
SO,2013-04-01,18018,37
SO,2013-05-01,18018,26
SO,2013-07-01,18016,52
SO,2013-08-01,18021,23
SO,2013-09-01,18016,21
SO,2013-10-01,18016,28
SO,2013-11-01,18019,19
SO,2013-12-01,18029,24
SO,2014-01-01,18025,18
SO,2014-02-01,18020,33
SO,2014-03-01,18022,32
SO,2014-04-01,18022,24
SO,2014-05-01,18014,22
SO,2014-06-01,18013,25
SO,2014-07-01,18003,28
SO,2014-08-01,17972,51
SO,2014-09-01,17987,19
SO,2014-10-01,17993,28
SO,2014-11-01,17994,27
SO,2014-12-01,17998,10
SO,2015-01-01,17997,19
SO,2015-02-01,17994,31
SO,2015-03-01,18003,27
SO,2015-04-01,18005,18
SO,2015-05-01,18003,22
SO,2015-06-01,18002,37
SO,2015-07-01,17987,45
SO,2015-08-01,17976,43
SO,2015-09-01,17978,20
SO,2015-10-01,17987,21
SO,2015-11-01,17993,22
SO,2015-12-01,17990,9
SO,2016-01-01,17996,14
SO,2016-02-01,17998,28
SO,2016-03-01,18006,38
SO,2016-04-01,18018,24
SO,2016-05-01,18026,22
SO,2016-06-01,18030,22
SO,2016-07-01,18039,25
SO,2016-08-01,18034,37
SO,2016-09-01,18047,31
SO,2016-10-01,18053,30
SO,2016-11-01,18059,26
SO,2016-12-01,18065,18
SO,2017-01-01,18071,20
SO,2017-02-01,18080,25
SO,2017-03-01,18086,18
SO,2017-04-01,18106,34
SO,2017-05-01,18110,30
SO,2017-06-01,18112,22
SO,2017-07-01,18114,40
SO,2017-08-01,18120,16
SO,2017-09-01,18137,33
SO,2017-10-01,18135,26
SO,2017-11-01,18145,26
SO,2017-12-01,18157,16
SO,2018-01-01,18169,38
SO,2018-02-01,18183,30
SO,2018-03-01,18201,34
SO,2018-04-01,18204,27
SO,2018-05-01,18223,33
SO,2018-06-01,18244,25
SO,2018-07-01,18246,26
SO,2018-08-01,18250,24
SO,2018-09-01,18259,39
SO,2018-10-01,18267,28
SO,2018-11-01,18273,22
SO,2018-12-01,18287,32
SO,2019-01-01,18291,26
SO,2019-02-01,18161,140
SO,2019-03-01,18163,30
SO,2019-04-01,18166,25
SO,2019-05-01,18170,46
SO,2019-06-01,18188,46
SO,2019-07-01,18194,26
SO,2019-08-01,18212,28
SO,2019-09-01,18221,19
SO,2019-10-01,18238,37
SO,2019-11-01,18255,27
SO,2019-12-01,18268,29
SO,2020-01-01,18279,21
SO,2020-02-01,18284,23
SO,2020-04-01,18294,44
SO,2020-05-01,18262,56
SO,2020-06-01,18283,35
SO,2020-07-01,18288,35
SP,1980-01-01,6398,6398
SP,1981-06-01,6448,50
SP,1981-09-01,6487,39
SP,1981-12-01,6482,5
SP,1982-03-01,6492,10
SP,1982-12-01,6490,2
SP,1983-01-01,6522,32
SP,1983-03-01,6550,28
SP,1983-07-01,6574,24
SP,1984-02-01,6589,15
SP,1984-10-01,6618,29
SP,1984-12-01,6616,2
SP,1985-04-01,6637,21
SP,1985-10-01,6673,36
SP,1985-12-01,6671,2
SP,1986-04-01,6694,23
SP,1986-07-01,6728,34
SP,1986-12-01,6727,1
SP,1987-04-01,6769,42
SP,1988-03-01,6810,41
SP,1988-12-01,6808,2
SP,1990-02-01,6995,187
SP,1990-07-01,7017,22
SP,1990-12-01,6940,77
SP,1991-01-01,7001,61
SP,1991-09-01,7089,88
SP,1991-12-01,7038,51
SP,1992-01-01,7159,121
SP,1992-08-01,7203,44
SP,1992-12-01,7166,37
SP,1993-01-01,7506,340
SP,1993-08-01,7565,59
SP,1994-05-01,7564,143
SP,1994-12-01,7564,106
SP,1995-01-01,7544,172
SP,1995-07-01,7557,97
SP,1995-12-01,7594,139
SP,1996-06-01,7642,120
SP,1996-12-01,7727,97
SP,1997-06-01,7752,149
SP,1997-07-01,7751,1
SP,1997-08-01,7728,23
SP,1997-10-01,7729,1
SP,1997-12-01,7782,125
SP,1998-01-01,7783,1
SP,1998-04-01,7784,1
SP,1998-06-01,7791,119
SP,1998-09-01,7792,1
SP,1998-12-01,7834,106
SP,1999-06-01,7869,177
SP,1999-12-01,7878,127
SP,2000-02-01,7887,9
SP,2000-05-01,7888,1
SP,2000-06-01,7936,96
SP,2000-07-01,7933,9
SP,2000-08-01,7934,1
SP,2000-09-01,7919,17
SP,2000-10-01,7883,38
SP,2000-11-01,7870,13
SP,2000-12-01,7953,83
SP,2001-01-01,7932,21
SP,2001-02-01,7918,16
SP,2001-03-01,7917,3
SP,2001-04-01,7901,16
SP,2001-05-01,7892,9
SP,2001-06-01,7963,75
SP,2001-07-01,7943,20
SP,2001-08-01,7929,14
SP,2001-09-01,7915,16
SP,2001-10-01,7901,14
SP,2001-11-01,7889,12
SP,2001-12-01,7975,112
SP,2002-01-01,7973,2
SP,2002-03-01,7941,32
SP,2002-04-01,7936,5
SP,2002-05-01,7958,28
SP,2002-06-01,8037,79
SP,2002-07-01,8052,35
SP,2002-08-01,8050,16
SP,2002-09-01,8060,24
SP,2002-10-01,8070,22
SP,2002-11-01,8078,20
SP,2002-12-01,8095,25
SP,2003-01-01,8095,20
SP,2003-02-01,8102,31
SP,2003-03-01,8106,26
SP,2003-04-01,8116,16
SP,2003-05-01,8121,21
SP,2003-06-01,8122,25
SP,2003-07-01,8129,11
SP,2003-08-01,8126,25
SP,2003-09-01,8126,34
SP,2003-10-01,8122,34
SP,2003-11-01,8123,27
SP,2004-01-01,8147,36
SP,2004-02-01,8150,35
SP,2004-03-01,8164,20
SP,2004-04-01,8167,15
SP,2004-05-01,8170,23
SP,2004-06-01,8182,16
SP,2004-07-01,8187,13
SP,2004-08-01,8126,95
SP,2004-09-01,8132,14
SP,2004-10-01,8143,15
SP,2004-11-01,8155,22
SP,2005-01-01,8171,20
SP,2005-02-01,8230,69
SP,2005-03-01,8250,28
SP,2005-04-01,8264,16
SP,2005-05-01,8270,20
SP,2005-06-01,8274,18
SP,2005-07-01,8277,25
SP,2005-08-01,8283,16
SP,2005-09-01,8285,8
SP,2005-10-01,8289,14
SP,2005-11-01,8294,15
SP,2005-12-01,8297,5
SP,2006-01-01,8289,42
SP,2006-02-01,8261,60
SP,2006-03-01,8227,48
SP,2006-04-01,8178,59
SP,2006-05-01,8177,21
SP,2006-06-01,8192,15
SP,2006-07-01,8198,44
SP,2006-08-01,8202,18
SP,2006-09-01,8181,29
SP,2006-10-01,8185,26
SP,2006-11-01,8185,10
SP,2007-01-01,8190,75
SP,2007-02-01,8199,23
SP,2007-03-01,8211,26
SP,2007-04-01,8220,35
SP,2007-05-01,8230,20
SP,2007-06-01,8242,12
SP,2007-07-01,8235,33
SP,2007-08-01,8235,6
SP,2007-09-01,8246,21
SP,2007-10-01,8245,7
SP,2007-11-01,8249,16
SP,2007-12-01,8254,5
SP,2008-01-01,8258,40
SP,2008-02-01,8268,16
SP,2008-03-01,8267,21
SP,2008-04-01,8263,18
SP,2008-05-01,8270,21
SP,2008-06-01,8241,53
SP,2008-07-01,8239,10
SP,2008-08-01,8245,12
SP,2008-09-01,8251,14
SP,2008-10-01,8254,13
SP,2008-11-01,8263,9
SP,2008-12-01,8256,19
SP,2009-01-01,8254,18
SP,2009-02-01,8247,23
SP,2009-03-01,8244,11
SP,2009-04-01,8245,13
SP,2009-05-01,8239,16
SP,2009-06-01,8242,31
SP,2009-07-01,8250,8
SP,2009-08-01,8218,42
SP,2009-09-01,8223,13
SP,2009-10-01,8230,15
SP,2009-11-01,8236,34
SP,2009-12-01,8243,11
SP,2010-01-01,8241,22
SP,2010-02-01,8248,15
SP,2010-03-01,8247,15
SP,2010-04-01,8254,7
SP,2010-05-01,8241,29
SP,2010-06-01,8249,8
SP,2010-07-01,8257,20
SP,2010-08-01,8262,19
SP,2010-09-01,8265,15
SP,2010-10-01,8275,12
SP,2010-11-01,8284,9
SP,2010-12-01,8282,18
SP,2011-01-01,8289,17
SP,2011-02-01,8283,12
SP,2011-03-01,8289,10
SP,2011-05-01,8292,21
SP,2011-06-01,8292,10
SP,2011-07-01,8286,24
SP,2011-08-01,8286,28
SP,2011-09-01,8282,14
SP,2011-10-01,8284,14
SP,2011-11-01,8291,15
SP,2011-12-01,8316,35
SP,2012-02-01,8321,33
SP,2012-03-01,8318,11
SP,2012-04-01,8308,16
SP,2012-05-01,8310,14
SP,2012-06-01,8310,16
SP,2012-07-01,8310,10
SP,2012-08-01,8308,12
SP,2012-09-01,8310,10
SP,2012-10-01,8311,13
SP,2012-11-01,8308,5
SP,2012-12-01,8315,13
SP,2013-01-01,8312,9
SP,2013-02-01,8309,7
SP,2013-03-01,8311,10
SP,2013-04-01,8305,8
SP,2013-05-01,8309,14
SP,2013-07-01,8308,27
SP,2013-08-01,8311,9
SP,2013-09-01,8312,9
SP,2013-10-01,8302,20
SP,2013-11-01,8299,9
SP,2013-12-01,8301,12
SP,2014-01-01,8300,9
SP,2014-02-01,8298,12
SP,2014-03-01,8301,7
SP,2014-04-01,8304,9
SP,2014-05-01,8306,10
SP,2014-06-01,8308,16
SP,2014-07-01,8312,12
SP,2014-08-01,8318,10
SP,2014-09-01,8321,17
SP,2014-10-01,8322,11
SP,2014-11-01,8334,14
SP,2014-12-01,8337,7
SP,2015-01-01,8337,8
SP,2015-02-01,8341,14
SP,2015-03-01,8346,11
SP,2015-04-01,8345,9
SP,2015-05-01,8345,6
SP,2015-06-01,8355,18
SP,2015-07-01,8360,15
SP,2015-08-01,8353,13
SP,2015-09-01,8355,6
SP,2015-10-01,8364,15
SP,2015-11-01,8368,6
SP,2015-12-01,8369,13
SP,2016-01-01,8366,9
SP,2016-02-01,8368,12
SP,2016-03-01,8372,6
SP,2016-04-01,8376,8
SP,2016-05-01,8376,10
SP,2016-06-01,8376,6
SP,2016-07-01,8382,8
SP,2016-08-01,8385,19
SP,2016-09-01,8388,9
SP,2016-10-01,8396,14
SP,2016-11-01,8403,17
SP,2016-12-01,8410,13
SP,2017-01-01,8416,14
SP,2017-02-01,8417,11
SP,2017-03-01,8431,18
SP,2017-04-01,8433,8
SP,2017-05-01,8436,11
SP,2017-06-01,8443,11
SP,2017-07-01,8448,17
SP,2017-08-01,8451,9
SP,2017-09-01,8459,12
SP,2017-10-01,8465,6
SP,2017-11-01,8468,13
SP,2017-12-01,8472,8
SP,2018-01-01,8480,14
SP,2018-02-01,8482,6
SP,2018-03-01,8494,14
SP,2018-04-01,8497,9
SP,2018-05-01,8510,17
SP,2018-06-01,8515,7
SP,2018-07-01,8524,21
SP,2018-08-01,8525,15
SP,2018-09-01,8505,40
SP,2018-10-01,8509,8
SP,2018-11-01,8517,14
SP,2018-12-01,8525,10
SP,2019-01-01,8525,14
SP,2019-02-01,8474,67
SP,2019-03-01,8480,12
SP,2019-04-01,8489,15
SP,2019-05-01,8496,17
SP,2019-06-01,8507,17
SP,2019-07-01,8511,12
SP,2019-08-01,8526,17
SP,2019-09-01,8532,10
SP,2019-10-01,8541,15
SP,2019-11-01,8544,5
SP,2019-12-01,8551,11
SP,2020-01-01,8557,10
SP,2020-02-01,8564,13
SP,2020-04-01,8571,19
SP,2020-05-01,8570,9
SP,2020-06-01,8574,6
SP,2020-07-01,8580,8
SR,1980-01-01,5999,5999
SR,1981-06-01,6029,30
SR,1981-09-01,6032,3
SR,1981-12-01,5978,54
SR,1982-03-01,6073,95
SR,1982-12-01,6071,2
SR,1983-01-01,6099,28
SR,1983-03-01,6121,22
SR,1983-07-01,6135,14
SR,1983-12-01,6116,19
SR,1984-02-01,6135,19
SR,1984-10-01,6163,28
SR,1984-12-01,6138,25
SR,1985-04-01,6171,33
SR,1985-10-01,6209,38
SR,1985-12-01,6200,9
SR,1986-04-01,6225,25
SR,1986-07-01,6243,18
SR,1986-12-01,6232,11
SR,1987-04-01,6266,34
SR,1987-10-01,6282,16
SR,1988-03-01,6306,24
SR,1988-12-01,6295,11
SR,1990-02-01,6353,58
SR,1990-07-01,6362,9
SR,1990-12-01,6282,80
SR,1991-01-01,6300,18
SR,1991-09-01,6318,18
SR,1991-12-01,6292,26
SR,1992-01-01,6362,70
SR,1992-08-01,6380,18
SR,1992-12-01,6351,29
SR,1993-01-01,6414,63
SR,1993-08-01,6457,43
SR,1994-05-01,6432,97
SR,1994-12-01,6440,74
SR,1995-01-01,6389,155
SR,1995-07-01,6373,96
SR,1995-12-01,6386,79
SR,1996-06-01,6377,85
SR,1996-12-01,6387,54
SR,1997-06-01,6391,86
SR,1997-07-01,6384,7
SR,1997-08-01,6382,2
SR,1997-12-01,6426,68
SR,1998-02-01,6427,1
SR,1998-06-01,6450,75
SR,1998-10-01,6451,1
SR,1998-12-01,6427,142
SR,1999-06-01,6439,78
SR,1999-09-01,6441,2
SR,1999-10-01,6442,1
SR,1999-12-01,6430,94
SR,2000-01-01,6431,1
SR,2000-06-01,6409,102
SR,2000-07-01,6407,6
SR,2000-09-01,6406,3
SR,2000-10-01,6374,32
SR,2000-11-01,6372,2
SR,2000-12-01,6425,53
SR,2001-01-01,6411,14
SR,2001-02-01,6410,1
SR,2001-03-01,6408,2
SR,2001-05-01,6402,6
SR,2001-06-01,6420,40
SR,2001-07-01,6415,5
SR,2001-08-01,6411,4
SR,2001-09-01,6393,18
SR,2001-10-01,6387,6
SR,2001-11-01,6382,5
SR,2001-12-01,6416,38
SR,2002-01-01,6413,3
SR,2002-03-01,6404,9
SR,2002-04-01,6402,2
SR,2002-05-01,6404,6
SR,2002-06-01,6436,32
SR,2002-07-01,6452,24
SR,2002-08-01,6456,6
SR,2002-09-01,6459,9
SR,2002-10-01,6461,4
SR,2002-11-01,6464,19
SR,2002-12-01,6462,14
SR,2003-01-01,6461,23
SR,2003-02-01,6469,14
SR,2003-03-01,6471,10
SR,2003-04-01,6473,4
SR,2003-05-01,6479,16
SR,2003-06-01,6487,20
SR,2003-07-01,6490,7
SR,2003-08-01,6489,13
SR,2003-09-01,6487,8
SR,2003-10-01,6486,19
SR,2003-11-01,6482,12
SR,2004-01-01,6482,8
SR,2004-02-01,6480,8
SR,2004-03-01,6484,16
SR,2004-04-01,6482,16
SR,2004-05-01,6485,23
SR,2004-06-01,6485,14
SR,2004-07-01,6483,14
SR,2004-08-01,6489,16
SR,2004-09-01,6491,4
SR,2004-10-01,6491,8
SR,2004-11-01,6499,8
SR,2005-01-01,6508,19
SR,2005-02-01,6539,31
SR,2005-03-01,6571,36
SR,2005-04-01,6573,8
SR,2005-05-01,6582,9
SR,2005-06-01,6588,8
SR,2005-07-01,6583,15
SR,2005-08-01,6585,10
SR,2005-09-01,6590,9
SR,2005-10-01,6594,8
SR,2005-11-01,6599,9
SR,2005-12-01,6605,12
SR,2006-01-01,6600,19
SR,2006-02-01,6577,33
SR,2006-03-01,6564,27
SR,2006-04-01,6543,37
SR,2006-05-01,6541,10
SR,2006-06-01,6595,54
SR,2006-07-01,6559,80
SR,2006-08-01,6562,11
SR,2006-09-01,6564,12
SR,2006-10-01,6562,8
SR,2006-11-01,6564,2
SR,2007-01-01,6567,25
SR,2007-02-01,6566,11
SR,2007-03-01,6565,3
SR,2007-04-01,6560,13
SR,2007-05-01,6560,12
SR,2007-06-01,6572,12
SR,2007-07-01,6569,35
SR,2007-08-01,6572,9
SR,2007-09-01,6575,9
SR,2007-10-01,6580,7
SR,2007-11-01,6576,10
SR,2007-12-01,6579,3
SR,2008-01-01,6582,13
SR,2008-02-01,6582,18
SR,2008-03-01,6590,16
SR,2008-04-01,6584,12
SR,2008-05-01,6580,8
SR,2008-06-01,6564,22
SR,2008-07-01,6563,5
SR,2008-08-01,6545,22
SR,2008-09-01,6543,14
SR,2008-10-01,6543,8
SR,2008-11-01,6552,9
SR,2008-12-01,6551,9
SR,2009-01-01,6545,14
SR,2009-02-01,6544,15
SR,2009-03-01,6534,16
SR,2009-04-01,6532,12
SR,2009-05-01,6538,12
SR,2009-06-01,6530,14
SR,2009-08-01,6533,11
SR,2009-09-01,6534,13
SR,2009-10-01,6534,4
SR,2009-11-01,6529,19
SR,2009-12-01,6534,13
SR,2010-01-01,6532,6
SR,2010-02-01,6533,13
SR,2010-03-01,6540,11
SR,2010-04-01,6542,2
SR,2010-05-01,6539,13
SR,2010-06-01,6542,3
SR,2010-07-01,6542,6
SR,2010-08-01,6545,11
SR,2010-09-01,6543,4
SR,2010-10-01,6543,6
SR,2010-11-01,6549,6
SR,2010-12-01,6547,12
SR,2011-01-01,6549,6
SR,2011-02-01,6549,6
SR,2011-03-01,6548,9
SR,2011-05-01,6546,22
SR,2011-06-01,6536,18
SR,2011-07-01,6557,21
SR,2011-08-01,6567,18
SR,2011-09-01,6569,8
SR,2011-10-01,6568,7
SR,2011-11-01,6566,2
SR,2011-12-01,6563,3
SR,2012-02-01,6556,15
SR,2012-03-01,6558,4
SR,2012-04-01,6553,7
SR,2012-05-01,6551,10
SR,2012-06-01,6549,8
SR,2012-07-01,6534,31
SR,2012-08-01,6535,3
SR,2012-09-01,6536,9
SR,2012-10-01,6537,3
SR,2012-11-01,6539,2
SR,2012-12-01,6540,5
SR,2013-01-01,6543,3
SR,2013-02-01,6545,4
SR,2013-03-01,6535,12
SR,2013-04-01,6536,5
SR,2013-05-01,6539,3
SR,2013-07-01,6529,24
SR,2013-08-01,6527,8
SR,2013-09-01,6530,7
SR,2013-10-01,6530,2
SR,2013-11-01,6531,5
SR,2013-12-01,6529,6
SR,2014-01-01,6527,4
SR,2014-02-01,6524,5
SR,2014-03-01,6525,5
SR,2014-04-01,6523,2
SR,2014-05-01,6522,1
SR,2014-06-01,6522,2
SR,2014-07-01,6518,10
SR,2014-08-01,6519,5
SR,2014-09-01,6516,5
SR,2014-10-01,6518,8
SR,2014-11-01,6516,6
SR,2014-12-01,6518,2
SR,2015-01-01,6520,10
SR,2015-02-01,6525,11
SR,2015-03-01,6528,5
SR,2015-04-01,6530,6
SR,2015-05-01,6522,10
SR,2015-06-01,6525,3
SR,2015-07-01,6526,3
SR,2015-08-01,6527,1
SR,2015-09-01,6528,7
SR,2015-10-01,6526,2
SR,2015-11-01,6530,4
SR,2015-12-01,6529,3
SR,2016-01-01,6528,5
SR,2016-02-01,6529,3
SR,2016-03-01,6530,13
SR,2016-04-01,6530,2
SR,2016-05-01,6518,12
SR,2016-06-01,6519,1
SR,2016-07-01,6521,4
SR,2016-08-01,6522,5
SR,2016-09-01,6526,6
SR,2016-10-01,6528,4
SR,2016-11-01,6530,2
SR,2016-12-01,6532,4
SR,2017-01-01,6532,2
SR,2017-02-01,6530,6
SR,2017-03-01,6536,6
SR,2017-04-01,6529,13
SR,2017-05-01,6520,11
SR,2017-06-01,6523,3
SR,2017-07-01,6527,6
SR,2017-08-01,6528,3
SR,2017-09-01,6529,1
SR,2017-10-01,6538,13
SR,2017-11-01,6540,4
SR,2017-12-01,6541,1
SR,2018-01-01,6542,9
SR,2018-02-01,6544,4
SR,2018-03-01,6544,4
SR,2018-04-01,6545,7
SR,2018-05-01,6547,2
SR,2018-06-01,6547,4
SR,2018-07-01,6549,6
SR,2018-08-01,6545,6
SR,2018-09-01,6552,7
SR,2018-10-01,6544,12
SR,2018-11-01,6542,4
SR,2018-12-01,6542,2
SR,2019-01-01,6543,7
SR,2019-02-01,6461,92
SR,2019-03-01,6467,16
SR,2019-04-01,6474,17
SR,2019-05-01,6481,7
SR,2019-06-01,6483,12
SR,2019-07-01,6487,4
SR,2019-08-01,6493,6
SR,2019-09-01,6491,4
SR,2019-10-01,6494,5
SR,2019-11-01,6499,9
SR,2019-12-01,6502,3
SR,2020-01-01,6505,5
SR,2020-02-01,6504,5
SR,2020-04-01,6507,9
SR,2020-05-01,6509,6
SR,2020-06-01,6510,3
SR,2020-07-01,6517,11
SS,1980-01-01,9200,9200
SS,1981-06-01,9286,86
SS,1981-09-01,9330,44
SS,1981-12-01,9316,14
SS,1982-03-01,9372,56
SS,1982-12-01,9367,5
SS,1983-01-01,9386,19
SS,1983-03-01,9524,138
SS,1983-07-01,9545,21
SS,1984-02-01,9570,25
SS,1984-10-01,9707,137
SS,1984-12-01,9686,21
SS,1985-04-01,9725,39
SS,1985-10-01,9863,138
SS,1985-12-01,9848,15
SS,1986-04-01,9930,82
SS,1986-07-01,9971,41
SS,1986-12-01,9952,19
SS,1987-04-01,10064,112
SS,1987-10-01,10098,34
SS,1988-03-01,10199,101
SS,1988-12-01,10167,32
SS,1990-02-01,10368,201
SS,1990-07-01,10423,55
SS,1990-12-01,10372,51
SS,1991-01-01,10434,62
SS,1991-09-01,10564,130
SS,1991-12-01,10504,60
SS,1992-01-01,10711,207
SS,1992-08-01,10995,284
SS,1992-12-01,10971,24
SS,1993-01-01,11100,129
SS,1993-08-01,11238,138
SS,1994-05-01,11200,272
SS,1994-12-01,11295,183
SS,1995-01-01,11370,207
SS,1995-07-01,11346,256
SS,1995-12-01,11415,305
SS,1996-06-01,11465,194
SS,1996-12-01,11480,253
SS,1997-02-01,11482,2
SS,1997-03-01,11483,1
SS,1997-06-01,11509,228
SS,1997-07-01,11466,45
SS,1997-08-01,11456,12
SS,1997-09-01,11457,1
SS,1997-10-01,11458,1
SS,1997-12-01,11536,262
SS,1998-04-01,11538,2
SS,1998-06-01,11604,176
SS,1998-08-01,11608,4
SS,1998-09-01,11610,2
SS,1998-12-01,11607,315
SS,1999-01-01,11608,1
SS,1999-02-01,11609,1
SS,1999-04-01,11612,3
SS,1999-06-01,11647,225
SS,1999-07-01,11648,1
SS,1999-09-01,11649,1
SS,1999-11-01,11650,1
SS,1999-12-01,11731,289
SS,2000-01-01,11732,1
SS,2000-03-01,11735,3
SS,2000-05-01,11746,11
SS,2000-06-01,11762,294
SS,2000-07-01,11757,13
SS,2000-08-01,11758,1
SS,2000-09-01,11744,14
SS,2000-10-01,11676,68
SS,2000-11-01,11660,16
SS,2000-12-01,11802,142
SS,2001-01-01,11783,19
SS,2001-02-01,11763,20
SS,2001-03-01,11750,13
SS,2001-04-01,11734,16
SS,2001-05-01,11725,9
SS,2001-06-01,11858,153
SS,2001-07-01,11835,25
SS,2001-08-01,11802,33
SS,2001-09-01,11780,22
SS,2001-10-01,11779,1
SS,2001-11-01,11777,2
SS,2001-12-01,11884,109
SS,2002-01-01,11880,4
SS,2002-03-01,11811,69
SS,2002-04-01,11790,21
SS,2002-05-01,11781,41
SS,2002-06-01,11923,142
SS,2002-07-01,11952,69
SS,2002-08-01,11982,38
SS,2002-09-01,12005,57
SS,2002-10-01,12020,35
SS,2002-11-01,12029,23
SS,2002-12-01,12018,31
SS,2003-01-01,12024,22
SS,2003-02-01,12010,82
SS,2003-03-01,12026,36
SS,2003-04-01,12021,35
SS,2003-05-01,12020,31
SS,2003-06-01,12021,51
SS,2003-07-01,12033,42
SS,2003-08-01,12044,39
SS,2003-09-01,12040,48
SS,2003-10-01,11992,86
SS,2003-11-01,12002,60
SS,2004-01-01,12030,46
SS,2004-02-01,12018,56
SS,2004-03-01,12022,50
SS,2004-04-01,12009,47
SS,2004-05-01,12022,49
SS,2004-06-01,12017,45
SS,2004-07-01,12030,41
SS,2004-08-01,12027,33
SS,2004-09-01,12045,28
SS,2004-10-01,12066,23
SS,2004-11-01,12088,38
SS,2005-01-01,12147,123
SS,2005-02-01,12235,90
SS,2005-03-01,12242,17
SS,2005-04-01,12240,46
SS,2005-05-01,12231,53
SS,2005-06-01,12246,25
SS,2005-07-01,12233,55
SS,2005-08-01,12231,36
SS,2005-09-01,12234,41
SS,2005-10-01,12230,36
SS,2005-11-01,12239,23
SS,2005-12-01,12243,14
SS,2006-01-01,12234,59
SS,2006-02-01,12108,154
SS,2006-03-01,12026,108
SS,2006-04-01,11996,84
SS,2006-05-01,11991,29
SS,2006-06-01,12009,18
SS,2006-07-01,12002,65
SS,2006-08-01,12011,37
SS,2006-09-01,12011,32
SS,2006-10-01,11956,103
SS,2006-11-01,11965,31
SS,2007-01-01,11975,72
SS,2007-02-01,11976,25
SS,2007-03-01,11973,39
SS,2007-04-01,11967,48
SS,2007-05-01,11967,34
SS,2007-06-01,11986,19
SS,2007-07-01,11980,82
SS,2007-08-01,11984,30
SS,2007-09-01,11969,41
SS,2007-10-01,11977,32
SS,2007-11-01,11979,30
SS,2007-12-01,12008,29
SS,2008-01-01,12001,73
SS,2008-02-01,12018,35
SS,2008-03-01,12022,52
SS,2008-04-01,12018,34
SS,2008-05-01,12003,55
SS,2008-06-01,11936,95
SS,2008-07-01,11944,32
SS,2008-08-01,11946,30
SS,2008-09-01,11957,35
SS,2008-10-01,11969,36
SS,2008-11-01,12009,40
SS,2008-12-01,12000,33
SS,2009-01-01,11949,75
SS,2009-02-01,11936,59
SS,2009-03-01,11942,20
SS,2009-04-01,11935,37
SS,2009-05-01,11938,31
SS,2009-06-01,11931,45
SS,2009-07-01,11946,15
SS,2009-08-01,11945,45
SS,2009-09-01,11944,25
SS,2009-10-01,11950,24
SS,2009-11-01,11951,39
SS,2009-12-01,11953,18
SS,2010-01-01,11950,19
SS,2010-02-01,11956,34
SS,2010-03-01,11954,28
SS,2010-04-01,11965,11
SS,2010-05-01,11937,54
SS,2010-06-01,11945,8
SS,2010-07-01,11936,25
SS,2010-08-01,11922,26
SS,2010-09-01,11917,23
SS,2010-10-01,11924,31
SS,2010-11-01,11935,11
SS,2010-12-01,11913,32
SS,2011-01-01,11923,20
SS,2011-02-01,11924,25
SS,2011-03-01,11925,17
SS,2011-05-01,11893,82
SS,2011-06-01,11891,20
SS,2011-07-01,11880,33
SS,2011-08-01,11876,28
SS,2011-09-01,11877,23
SS,2011-10-01,11868,23
SS,2011-11-01,11860,28
